Status,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,Present employment since,Installment rate in percentage of disposable income,Personal status and sex,Other debtors / guarantors,Present residence since,Property,Age in years,Other installment plans,Housing,Number of existing credits at this bank,Job,Number of people being liable to provide maintenance for,Telephone,Foreign worker,Score,Young/Old
0.00000000,24.00000000,1.00000000,0.00000000,2325.00000000,1.00000000,3.00000000,2.00000000,2.00000000,0.00000000,3.00000000,2.00000000,32.00000000,0.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,10.00000000,1.00000000,4.00000000,1048.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,4.00000000,0.00000000,23.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
3.00000000,21.00000000,2.00000000,4.00000000,3160.00000000,4.00000000,4.00000000,4.00000000,2.00000000,0.00000000,3.00000000,1.00000000,41.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,24.00000000,1.00000000,3.00000000,2483.00000000,2.00000000,2.00000000,4.00000000,2.00000000,0.00000000,4.00000000,0.00000000,22.00000000,1.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000
0.00000000,39.00000000,4.00000000,3.00000000,14179.00000000,4.00000000,3.00000000,4.00000000,2.00000000,0.00000000,4.00000000,1.00000000,30.00000000,2.00000000,1.00000000,2.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,13.00000000,4.00000000,9.00000000,1797.00000000,0.00000000,1.00000000,3.00000000,2.00000000,0.00000000,1.00000000,1.00000000,28.00000000,0.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,15.00000000,2.00000000,0.00000000,2511.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,4.00000000,2.00000000,23.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,12.00000000,2.00000000,0.00000000,1274.00000000,0.00000000,1.00000000,3.00000000,1.00000000,0.00000000,1.00000000,0.00000000,37.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,21.00000000,2.00000000,1.00000000,5248.00000000,4.00000000,2.00000000,1.00000000,2.00000000,0.00000000,3.00000000,2.00000000,26.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,15.00000000,2.00000000,1.00000000,3029.00000000,0.00000000,3.00000000,2.00000000,2.00000000,0.00000000,2.00000000,2.00000000,33.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,6.00000000,2.00000000,3.00000000,428.00000000,0.00000000,4.00000000,2.00000000,1.00000000,0.00000000,1.00000000,1.00000000,49.00000000,0.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,18.00000000,2.00000000,0.00000000,976.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,2.00000000,2.00000000,23.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
1.00000000,12.00000000,2.00000000,9.00000000,841.00000000,1.00000000,3.00000000,2.00000000,1.00000000,0.00000000,4.00000000,0.00000000,23.00000000,2.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
3.00000000,30.00000000,4.00000000,4.00000000,5771.00000000,0.00000000,3.00000000,4.00000000,1.00000000,0.00000000,2.00000000,2.00000000,25.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
3.00000000,12.00000000,3.00000000,6.00000000,1555.00000000,3.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,3.00000000,55.00000000,2.00000000,2.00000000,2.00000000,2.00000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,24.00000000,2.00000000,0.00000000,1285.00000000,4.00000000,3.00000000,4.00000000,1.00000000,0.00000000,4.00000000,3.00000000,32.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
2.00000000,6.00000000,4.00000000,0.00000000,1299.00000000,0.00000000,2.00000000,1.00000000,2.00000000,0.00000000,1.00000000,0.00000000,74.00000000,2.00000000,1.00000000,3.00000000,0.00000000,2.00000000,0.00000000,1.00000000,1.00000000,1.00000000
2.00000000,15.00000000,4.00000000,4.00000000,1271.00000000,4.00000000,2.00000000,3.00000000,2.00000000,0.00000000,4.00000000,3.00000000,39.00000000,2.00000000,2.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
3.00000000,24.00000000,2.00000000,0.00000000,1393.00000000,0.00000000,2.00000000,2.00000000,2.00000000,2.00000000,2.00000000,0.00000000,31.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,12.00000000,4.00000000,0.00000000,691.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,3.00000000,1.00000000,35.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,15.00000000,4.00000000,0.00000000,5045.00000000,4.00000000,4.00000000,1.00000000,1.00000000,0.00000000,4.00000000,2.00000000,59.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,18.00000000,4.00000000,3.00000000,2124.00000000,0.00000000,2.00000000,4.00000000,1.00000000,0.00000000,4.00000000,0.00000000,24.00000000,2.00000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
0.00000000,12.00000000,2.00000000,4.00000000,2214.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,3.00000000,1.00000000,24.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
3.00000000,21.00000000,4.00000000,0.00000000,12680.00000000,4.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,3.00000000,30.00000000,2.00000000,2.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
3.00000000,24.00000000,4.00000000,0.00000000,2463.00000000,1.00000000,3.00000000,4.00000000,3.00000000,0.00000000,3.00000000,1.00000000,27.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,12.00000000,2.00000000,4.00000000,1155.00000000,0.00000000,4.00000000,3.00000000,3.00000000,2.00000000,3.00000000,0.00000000,40.00000000,0.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,30.00000000,2.00000000,3.00000000,3108.00000000,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,4.00000000,1.00000000,31.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,10.00000000,2.00000000,1.00000000,2901.00000000,4.00000000,1.00000000,1.00000000,1.00000000,0.00000000,4.00000000,0.00000000,31.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,12.00000000,4.00000000,3.00000000,3617.00000000,0.00000000,4.00000000,1.00000000,2.00000000,0.00000000,4.00000000,2.00000000,28.00000000,2.00000000,0.00000000,3.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,12.00000000,4.00000000,4.00000000,1655.00000000,0.00000000,4.00000000,2.00000000,2.00000000,0.00000000,4.00000000,0.00000000,63.00000000,2.00000000,1.00000000,2.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,24.00000000,2.00000000,1.00000000,2812.00000000,4.00000000,4.00000000,2.00000000,1.00000000,0.00000000,4.00000000,0.00000000,26.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,36.00000000,4.00000000,7.00000000,8065.00000000,0.00000000,2.00000000,3.00000000,1.00000000,0.00000000,2.00000000,3.00000000,25.00000000,2.00000000,1.00000000,2.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,0.00000000
3.00000000,21.00000000,4.00000000,1.00000000,3275.00000000,0.00000000,4.00000000,1.00000000,2.00000000,0.00000000,4.00000000,2.00000000,36.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,24.00000000,4.00000000,4.00000000,2223.00000000,1.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,1.00000000,52.00000000,0.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
2.00000000,12.00000000,4.00000000,0.00000000,1480.00000000,2.00000000,0.00000000,2.00000000,2.00000000,0.00000000,4.00000000,3.00000000,66.00000000,0.00000000,2.00000000,3.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,24.00000000,2.00000000,0.00000000,1371.00000000,4.00000000,2.00000000,4.00000000,1.00000000,0.00000000,4.00000000,0.00000000,25.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
3.00000000,36.00000000,4.00000000,0.00000000,3535.00000000,0.00000000,3.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,37.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,18.00000000,2.00000000,4.00000000,3509.00000000,0.00000000,3.00000000,4.00000000,1.00000000,2.00000000,1.00000000,0.00000000,25.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
3.00000000,36.00000000,4.00000000,1.00000000,5711.00000000,3.00000000,4.00000000,4.00000000,2.00000000,0.00000000,2.00000000,2.00000000,38.00000000,2.00000000,1.00000000,2.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,18.00000000,2.00000000,6.00000000,3872.00000000,0.00000000,0.00000000,2.00000000,1.00000000,0.00000000,4.00000000,2.00000000,67.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,39.00000000,4.00000000,4.00000000,4933.00000000,0.00000000,3.00000000,2.00000000,2.00000000,2.00000000,2.00000000,0.00000000,25.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
3.00000000,24.00000000,4.00000000,0.00000000,1940.00000000,3.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,0.00000000,60.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,12.00000000,0.00000000,8.00000000,1410.00000000,0.00000000,2.00000000,2.00000000,2.00000000,0.00000000,2.00000000,0.00000000,31.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,12.00000000,2.00000000,0.00000000,836.00000000,1.00000000,1.00000000,4.00000000,1.00000000,0.00000000,2.00000000,1.00000000,23.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
1.00000000,20.00000000,2.00000000,1.00000000,6468.00000000,4.00000000,0.00000000,1.00000000,0.00000000,0.00000000,4.00000000,0.00000000,60.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,18.00000000,2.00000000,9.00000000,1941.00000000,3.00000000,2.00000000,4.00000000,2.00000000,0.00000000,2.00000000,1.00000000,35.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,22.00000000,2.00000000,4.00000000,2675.00000000,2.00000000,4.00000000,3.00000000,2.00000000,0.00000000,4.00000000,2.00000000,40.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,48.00000000,4.00000000,1.00000000,2751.00000000,4.00000000,4.00000000,4.00000000,2.00000000,0.00000000,3.00000000,2.00000000,38.00000000,2.00000000,1.00000000,2.00000000,2.00000000,2.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,48.00000000,3.00000000,7.00000000,6224.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,3.00000000,50.00000000,2.00000000,2.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,40.00000000,4.00000000,7.00000000,5998.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,3.00000000,3.00000000,27.00000000,0.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
1.00000000,21.00000000,2.00000000,9.00000000,1188.00000000,0.00000000,4.00000000,2.00000000,1.00000000,0.00000000,4.00000000,1.00000000,39.00000000,2.00000000,1.00000000,1.00000000,2.00000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,24.00000000,2.00000000,1.00000000,6313.00000000,4.00000000,4.00000000,3.00000000,2.00000000,0.00000000,4.00000000,2.00000000,41.00000000,2.00000000,1.00000000,1.00000000,3.00000000,2.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,6.00000000,4.00000000,3.00000000,1221.00000000,4.00000000,2.00000000,1.00000000,3.00000000,0.00000000,2.00000000,1.00000000,27.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
2.00000000,24.00000000,2.00000000,3.00000000,2892.00000000,0.00000000,4.00000000,3.00000000,0.00000000,0.00000000,4.00000000,3.00000000,51.00000000,2.00000000,2.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,24.00000000,2.00000000,3.00000000,3062.00000000,2.00000000,4.00000000,4.00000000,2.00000000,0.00000000,3.00000000,3.00000000,32.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,9.00000000,2.00000000,3.00000000,2301.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,4.00000000,1.00000000,22.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,18.00000000,2.00000000,1.00000000,7511.00000000,4.00000000,4.00000000,1.00000000,2.00000000,0.00000000,4.00000000,1.00000000,51.00000000,2.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,2.00000000,1.00000000
3.00000000,12.00000000,4.00000000,3.00000000,1258.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,4.00000000,1.00000000,22.00000000,2.00000000,0.00000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
3.00000000,24.00000000,3.00000000,0.00000000,717.00000000,4.00000000,4.00000000,4.00000000,3.00000000,0.00000000,4.00000000,2.00000000,54.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,9.00000000,2.00000000,0.00000000,1549.00000000,4.00000000,1.00000000,4.00000000,2.00000000,0.00000000,2.00000000,0.00000000,35.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,24.00000000,4.00000000,7.00000000,1597.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,3.00000000,54.00000000,2.00000000,2.00000000,2.00000000,2.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,18.00000000,4.00000000,4.00000000,1795.00000000,0.00000000,4.00000000,3.00000000,1.00000000,2.00000000,4.00000000,0.00000000,48.00000000,0.00000000,0.00000000,2.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,20.00000000,4.00000000,3.00000000,4272.00000000,0.00000000,4.00000000,1.00000000,1.00000000,0.00000000,4.00000000,1.00000000,24.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
3.00000000,12.00000000,4.00000000,4.00000000,976.00000000,4.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,35.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,12.00000000,2.00000000,0.00000000,7472.00000000,4.00000000,0.00000000,1.00000000,1.00000000,0.00000000,2.00000000,0.00000000,24.00000000,2.00000000,0.00000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,36.00000000,2.00000000,0.00000000,9271.00000000,0.00000000,3.00000000,2.00000000,2.00000000,0.00000000,1.00000000,2.00000000,24.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,2.00000000,0.00000000
1.00000000,6.00000000,2.00000000,4.00000000,590.00000000,0.00000000,1.00000000,3.00000000,3.00000000,0.00000000,3.00000000,0.00000000,26.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000,1.00000000
3.00000000,12.00000000,4.00000000,4.00000000,930.00000000,4.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,0.00000000,65.00000000,2.00000000,1.00000000,4.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
1.00000000,42.00000000,1.00000000,1.00000000,9283.00000000,0.00000000,0.00000000,1.00000000,2.00000000,0.00000000,2.00000000,3.00000000,55.00000000,0.00000000,2.00000000,1.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,15.00000000,0.00000000,0.00000000,1778.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,1.00000000,0.00000000,26.00000000,2.00000000,0.00000000,2.00000000,0.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,8.00000000,2.00000000,9.00000000,907.00000000,0.00000000,1.00000000,3.00000000,3.00000000,0.00000000,2.00000000,0.00000000,26.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
1.00000000,6.00000000,2.00000000,4.00000000,484.00000000,0.00000000,3.00000000,3.00000000,3.00000000,2.00000000,3.00000000,0.00000000,28.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,36.00000000,4.00000000,1.00000000,9629.00000000,0.00000000,3.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,24.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,2.00000000,0.00000000
0.00000000,48.00000000,2.00000000,5.00000000,3051.00000000,0.00000000,2.00000000,3.00000000,2.00000000,0.00000000,4.00000000,2.00000000,54.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,48.00000000,2.00000000,0.00000000,3931.00000000,0.00000000,3.00000000,4.00000000,2.00000000,0.00000000,4.00000000,3.00000000,46.00000000,2.00000000,2.00000000,1.00000000,2.00000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,36.00000000,3.00000000,0.00000000,7432.00000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,2.00000000,1.00000000,54.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,6.00000000,2.00000000,5.00000000,1338.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,4.00000000,0.00000000,62.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,6.00000000,4.00000000,4.00000000,1554.00000000,0.00000000,3.00000000,1.00000000,1.00000000,0.00000000,2.00000000,2.00000000,24.00000000,2.00000000,0.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000
0.00000000,36.00000000,2.00000000,2.00000000,15857.00000000,0.00000000,0.00000000,2.00000000,0.00000000,1.00000000,3.00000000,2.00000000,43.00000000,2.00000000,1.00000000,1.00000000,3.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,18.00000000,2.00000000,4.00000000,1345.00000000,0.00000000,2.00000000,4.00000000,3.00000000,0.00000000,3.00000000,0.00000000,26.00000000,0.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,12.00000000,2.00000000,0.00000000,1101.00000000,0.00000000,2.00000000,3.00000000,3.00000000,0.00000000,2.00000000,0.00000000,27.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
2.00000000,12.00000000,2.00000000,4.00000000,3016.00000000,0.00000000,2.00000000,3.00000000,3.00000000,0.00000000,1.00000000,2.00000000,24.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,36.00000000,2.00000000,3.00000000,2712.00000000,0.00000000,4.00000000,2.00000000,2.00000000,0.00000000,2.00000000,1.00000000,41.00000000,0.00000000,1.00000000,1.00000000,2.00000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,8.00000000,4.00000000,0.00000000,731.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,0.00000000,47.00000000,2.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,18.00000000,4.00000000,3.00000000,3780.00000000,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,2.00000000,2.00000000,35.00000000,2.00000000,1.00000000,2.00000000,3.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,21.00000000,4.00000000,0.00000000,1602.00000000,0.00000000,4.00000000,4.00000000,3.00000000,0.00000000,3.00000000,2.00000000,30.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,18.00000000,4.00000000,0.00000000,3966.00000000,0.00000000,4.00000000,1.00000000,1.00000000,0.00000000,4.00000000,0.00000000,33.00000000,0.00000000,0.00000000,3.00000000,2.00000000,1.00000000,1.00000000,0.00000000,2.00000000,1.00000000
3.00000000,18.00000000,0.00000000,9.00000000,4165.00000000,0.00000000,2.00000000,2.00000000,2.00000000,0.00000000,2.00000000,2.00000000,36.00000000,1.00000000,1.00000000,2.00000000,2.00000000,2.00000000,0.00000000,0.00000000,2.00000000,1.00000000
0.00000000,36.00000000,2.00000000,1.00000000,8335.00000000,4.00000000,4.00000000,3.00000000,2.00000000,0.00000000,4.00000000,3.00000000,47.00000000,2.00000000,2.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,48.00000000,3.00000000,9.00000000,6681.00000000,4.00000000,2.00000000,4.00000000,2.00000000,0.00000000,4.00000000,3.00000000,38.00000000,2.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,24.00000000,3.00000000,9.00000000,2375.00000000,2.00000000,2.00000000,4.00000000,2.00000000,0.00000000,2.00000000,2.00000000,44.00000000,2.00000000,1.00000000,2.00000000,2.00000000,2.00000000,1.00000000,0.00000000,1.00000000,1.00000000
0.00000000,18.00000000,2.00000000,0.00000000,1216.00000000,0.00000000,1.00000000,4.00000000,1.00000000,0.00000000,3.00000000,2.00000000,23.00000000,2.00000000,0.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,2.00000000,0.00000000
0.00000000,45.00000000,0.00000000,9.00000000,11816.00000000,0.00000000,4.00000000,2.00000000,2.00000000,0.00000000,4.00000000,2.00000000,29.00000000,2.00000000,0.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
1.00000000,24.00000000,2.00000000,4.00000000,5084.00000000,4.00000000,4.00000000,2.00000000,1.00000000,0.00000000,4.00000000,2.00000000,42.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
2.00000000,15.00000000,2.00000000,4.00000000,2327.00000000,0.00000000,1.00000000,2.00000000,1.00000000,0.00000000,3.00000000,0.00000000,25.00000000,2.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
0.00000000,12.00000000,0.00000000,0.00000000,1082.00000000,0.00000000,2.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,48.00000000,0.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,12.00000000,2.00000000,4.00000000,886.00000000,4.00000000,2.00000000,4.00000000,1.00000000,0.00000000,2.00000000,2.00000000,21.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,0.00000000
3.00000000,4.00000000,2.00000000,3.00000000,601.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,3.00000000,0.00000000,23.00000000,2.00000000,0.00000000,1.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,0.00000000
0.00000000,24.00000000,4.00000000,1.00000000,2957.00000000,0.00000000,4.00000000,4.00000000,2.00000000,0.00000000,4.00000000,1.00000000,63.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
3.00000000,24.00000000,4.00000000,4.00000000,2611.00000000,0.00000000,4.00000000,4.00000000,3.00000000,1.00000000,3.00000000,0.00000000,46.00000000,2.00000000,1.00000000,2.00000000,2.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
0.00000000,36.00000000,2.00000000,3.00000000,5179.00000000,0.00000000,3.00000000,4.00000000,2.00000000,0.00000000,2.00000000,1.00000000,29.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,1.00000000
3.00000000,21.00000000,3.00000000,1.00000000,2993.00000000,0.00000000,2.00000000,3.00000000,2.00000000,0.00000000,2.00000000,0.00000000,28.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,0.00000000,1.00000000,1.00000000
3.00000000,18.00000000,2.00000000,6.00000000,1943.00000000,0.00000000,1.00000000,4.00000000,1.00000000,0.00000000,4.00000000,0.00000000,23.00000000,2.00000000,1.00000000,1.00000000,2.00000000,1.00000000,0.00000000,0.00000000,2.00000000,0.00000000
3.00000000,24.00000000,1.00000000,9.00000000,1559.00000000,0.00000000,3.00000000,4.00000000,2.00000000,0.00000000,4.00000000,2.00000000,50.00000000,0.00000000,1.00000000,1.00000000,2.00000000,1.00000000,1.00000000,0.00000000,1.00000000,1.00000000
